,img_name,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,true_AU01,true_AU02,true_AU04,true_AU05,true_AU06,true_AU07,true_AU09,true_AU10,true_AU11,true_AU12,true_AU13,true_AU14,true_AU15,true_AU16,true_AU17,true_AU18,true_AU20,true_AU21,true_AU22,true_AU23,true_AU24,true_AU25,true_AU26,true_AU27,true_AU28,true_AU29,true_AU30,true_AU31,true_AU34,true_AU38,true_AU39,true_AU43,true_AU44,true_AU45,true_AU54,true_AU61,true_AU62,true_AU63,true_AU64,emotion
99,S052_004_00000033,0.0,0.0,0.0,0.0,1.6,1.193,0.0,1.251,3.8680000000000003,0.5971,0.0,0.1357,0.0,0.06973,0.0,0.02331,0.07593,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
100,S092_003_00000014,0.3453,0.4907,2.23,0.0,0.1044,2.0140000000000002,0.4779,0.0,0.1026,0.0,0.4797,2.094,0.0,0.4962,0.4617,0.9059,0.0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,-1.0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1
101,S501_001_00000067,0.1484,0.0,1.651,0.0,0.0,0.0,0.1055,0.0,0.0,0.0,0.1134,0.3188,0.0,0.0,0.4297,0.2006,0.1362,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1
102,S134_003_00000011,0.0,0.0,0.3433,0.0,0.5194,1.2329999999999999,0.2253,0.049,0.8163,0.4509,0.5898,2.555,0.0,0.5721,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1
103,S064_004_00000014,0.9465,0.2783,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.3716,0.2328,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6
104,S506_002_00000009,0.0,0.0,0.862,0.0,0.0,0.0,0.0,0.0,0.2554,0.4283,0.0,0.0,0.2022,0.2987,0.1467,0.1668,0.0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2
105,S094_001_00000010,0.5486,0.9166,0.1058,0.2838,0.0,0.0,0.0,0.0,0.0,0.0,0.02634,0.4095,0.0,0.0,3.19,3.452,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
106,S046_001_00000025,0.3803,0.0,0.0,0.2137,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.2113,0.0,0.1722,0.0,0.5474,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6
107,S115_001_00000008,2.9819999999999998,0.00207,0.0465,0.2145,0.0,0.5999,0.0,0.3099,0.2369,0.0,0.1811,0.79,0.0,0.0,2.866,3.457,0.2576,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,-1.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
108,S106_002_00000016,0.8625,0.0,3.514,0.0,0.0,0.0,0.0,0.0,0.4234,0.0,0.5629,1.561,0.5716,0.1505,0.07477,0.0209,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,-1,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6
109,S082_007_00000010,0.0,0.0,0.0,0.0,0.0,1.041,0.6288,0.0,0.0,0.0,0.0,0.6903,0.0,0.4909,0.0,0.006523999999999999,0.2471,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,-1.0,-1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
110,S081_008_00000011,0.0,0.0,1.087,0.0,1.05,4.732,0.1511,0.2943,0.0,0.0,0.0,1.186,0.0,0.4158,1.168,0.0,0.0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
111,S056_002_00000010,0.0,0.0,0.9038,0.0,1.45,2.759,0.5198,1.659,1.078,0.5717,0.0323,0.2542,0.0,0.2505,0.1859,0.0,0.0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,-1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
112,S046_002_00000006,1.094,0.0,0.0,0.7955,0.7454,0.7977,0.0,0.0,0.326,0.0,0.0,1.094,0.0,0.0,2.972,1.993,0.2601,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
113,S065_003_00000022,0.09881000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075,0.0,0.0,2.909,0.9986,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
114,S107_005_00000011,0.0,0.0,2.233,0.0,1.9169999999999998,2.7960000000000003,0.6727,1.204,0.3339,0.06825,0.4142,0.9462,0.0,0.2268,0.001721,0.0,0.0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
115,S134_004_00000015,0.0,0.0,0.0,0.07562,2.7119999999999997,2.074,0.0,1.038,3.37,1.304,0.1538,0.0,0.0,0.0,2.591,0.2388,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
116,S032_001_00000022,0.3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598,1.364,0.0,0.0,2.046,0.10800000000000001,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
117,S062_001_00000017,2.3569999999999998,0.5843,0.0,0.1009,0.0,0.0,0.0,0.0,0.2886,0.0,0.0,0.3214,0.4597,0.0,2.062,0.09919,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4
118,S132_008_00000010,1.3519999999999999,0.0739,0.0,0.3701,0.0,0.1299,0.0,0.0,0.0,0.0,0.0,0.5405,0.0,0.0,3.3160000000000003,2.717,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.0,4.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
119,S075_002_00000014,0.8055,0.06985,0.0,0.0,0.0,0.1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.698,2.063,0.1644,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
120,S131_010_00000018,0.0,0.0,1.804,0.0,2.022,2.967,0.08571000000000001,1.9669999999999999,0.5158,0.2234,0.0,1.8319999999999999,0.0,0.031039999999999998,0.1621,0.1305,0.195,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
121,S014_002_00000016,0.2459,0.0,2.021,0.0,0.0,0.4698,0.0269,0.5955,0.0,0.0,1.287,1.099,0.0,0.05791,0.4944,0.0595,0.007273999999999999,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,2.0,0.0,0,0.0,0.0,0.0,6
122,S136_003_00000014,0.6757,0.0,0.6424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141,0.721,0.0,0.0,0.1858,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0,-1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6
123,S096_004_00000011,0.0,0.0,0.0,0.0,1.604,2.363,0.0,1.6059999999999999,3.12,1.594,0.034260000000000006,0.03537,0.03655,0.0,3.071,0.061110000000000005,0.4704,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
124,S109_006_00000015,0.0,0.0,0.0,0.0,1.525,1.556,0.0,0.6807,2.8339999999999996,0.7278,0.0,0.1003,0.0,0.0,4.038,1.2790000000000001,0.2891,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
125,S505_002_00000021,0.0,0.0,0.0,0.0,0.2201,0.0,0.0,0.0,0.1446,1.2309999999999999,0.0,0.03927,0.07873,0.3423,0.3611,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2
126,S073_006_00000014,0.0,0.0,2.9410000000000003,0.0,0.938,2.728,1.3,0.4478,0.0,0.0,0.0,1.419,0.3202,0.5131,0.4154,0.879,0.0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,-1.0,-1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,-1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
127,S108_008_00000013,0.0,0.09341,0.1232,0.0,1.94,2.2319999999999998,0.1719,1.5719999999999998,2.5340000000000003,1.159,0.0,0.0,0.1486,0.121,2.8339999999999996,0.1895,0.2542,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
128,S077_006_00000014,0.0,0.0,0.01789,0.0,0.1553,2.426,1.392,0.237,0.0,0.0,0.02214,1.218,0.0,0.4075,0.06285,0.1453,0.0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,3
129,S061_001_00000012,0.09823,0.0,0.0,0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5119999999999998,0.0,0.0,4.064,4.416,0.2787,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
130,S127_004_00000016,0.0,0.0,0.0,0.0,2.289,2.395,0.3448,0.894,2.5989999999999998,0.1904,0.4579,0.0,0.2656,0.0,2.613,0.2753,0.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
131,S067_002_00000014,1.256,0.0,0.06706000000000001,0.5762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7080000000000002,0.0,0.0,3.552,2.2840000000000003,0.207,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
132,S057_001_00000019,0.6425,0.04722,0.0,0.0,0.0,0.0,0.0,0.0,0.2844,0.0,0.0,0.3904,0.0,0.0,2.017,1.166,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,-1.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
133,S054_004_00000024,0.0,0.0,1.24,0.0,1.587,3.569,0.769,0.8915,0.0,0.0,0.0,0.408,0.0,0.0,0.5803,0.0,0.0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
134,S079_002_00000012,0.0,0.0,1.4180000000000001,0.0,0.0,0.3649,0.5292,0.1221,0.0,0.02399,0.0,0.0,0.009065,0.5694,0.05807999999999999,0.0,0.0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,4.0,0.0,0,0.0,0.0,0.0,3
135,S131_003_00000024,0.2822,0.0,2.1790000000000003,0.0,0.0,0.0864,0.0,0.0,0.0,0.0,0.2056,1.0659999999999998,0.0,0.1331,0.6138,0.8286,0.13699999999999998,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6
136,S504_002_00000009,0.0,0.0,0.0,0.0,0.0,0.1453,0.10099999999999999,0.0,0.2998,0.6919,0.05239,0.0,0.0,0.0,0.0,0.0,0.01187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2
137,S505_006_00000019,0.06336,0.0,0.6085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.821,1.599,0.026789999999999998,1.295,0.1575,1.032,0.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6
138,S062_002_00000016,1.2309999999999999,0.0,0.0,0.08417000000000001,0.0,0.501,0.0,0.0,0.2048,0.0,0.0,0.7904,0.0,0.0,3.1660000000000004,2.372,0.08129,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
139,S055_004_00000028,0.1564,0.0,2.439,0.0,0.0,0.4933,0.027860000000000003,0.0,0.0,0.0,0.16399999999999998,0.9525,0.3456,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1
140,S011_006_00000013,0.0,0.0,0.06666,0.0,2.271,1.7990000000000002,0.4,1.114,2.2119999999999997,1.598,0.0,0.056170000000000005,0.0,0.0,2.224,0.0,0.0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
141,S066_004_00000010,0.7169,0.4339,0.1368,0.04846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42100000000000004,0.0,0.0,0.013269999999999999,0.024069999999999998,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6
142,S130_001_00000018,0.4965,0.37200000000000005,0.0,0.7051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.053,0.0,0.0,2.765,2.1519999999999997,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,-1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
143,S068_005_00000021,0.08986,0.0,0.9779,0.0,2.182,3.9210000000000003,0.0,1.501,0.7922,2.006,0.0,0.9634,0.1098,0.001196,0.9523,0.8582,0.1328,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0,0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
144,S069_004_00000017,0.0,0.0,0.0,0.0,1.986,1.62,0.1974,2.238,3.0660000000000003,2.5380000000000003,0.0,0.0,0.1828,0.0,1.986,0.2115,0.3241,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,3.0,0.0,0.0,5
145,S068_002_00000015,0.0,0.0,0.0,0.0,2.2030000000000003,2.668,0.0,1.528,2.966,1.656,0.0,0.09733,0.0,0.0,1.564,0.3153,0.052570000000000006,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
146,S079_001_00000012,2.117,0.4573,0.0,0.2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09573999999999999,0.0,2.911,2.144,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
147,S136_005_00000010,0.0,0.0,0.4237,0.0,0.0,0.0,0.3145,0.0,0.0,0.0,0.0,0.2718,0.014219999999999998,0.2169,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1
148,S044_006_00000019,0.0,0.0,0.6987,0.0,0.9066,3.19,1.138,0.0,0.0,0.0,0.08251,1.379,0.0,0.3864,0.0,0.0,0.2046,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0.0,0.0,-1.0,0.0,-1.0,-1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,-1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
